nomor_induk_kependudukan,nomor_kartu_keluarga,nama,tanggal_lahir,usia,jenis_kelamin,status_hubungan_keluarga,status_kawin,gaji_bulanan,gaji,desil_nasional,desil,provinsi,kabupaten_kota,kecamatan,kelurahan_desa,alamat,status_bantuan,pbi_nasional,pbi_pemda,partisipasi_sekolah,jenjang_tertinggi_yang_diduduki,ijazah_tertinggi_yang_dimiliki,status_bekerja,lapangan_usaha_dari_pekerjaan_utama,status_dalam_pekerjaan_utama,id_pelanggan_pln,daya_terpasang,status_kepemilikan_rumah,jenis_lantai_terluas,jenis_dinding_terluas,jenis_atap_terluas,sumber_air_minum_utama,sumber_penerangan_utama,bahan_bakar_utama_memasak,fasilitas_bab,jenis_kloset,pembuangan_akhir_tinja,kepemilikan_aset,aset_bergerak_sepeda_motor,aset_bergerak_mobil,aset_bergerak_tv_datar,aset_bergerak_smartphone,aset_bergerak_lemari_es,kondisi_gizi,penglihatan,pendengaran,berjalan_atau_naik_tangga
3201012579000037,3201012010180013,Yuni Rahmawati,1989-02-11,37,Perempuan,Kepala Keluarga,Kawin/Nikah,16980601.0,16980601.0,9,9,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 37,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,Industri pengolahan,Buruh/Karyawan/Pegawai,532100000013,900 VA,Bebas Sewa,Ubin/Teraso,Kayu,Asbes,Layanan Perpipaan (PDAM),Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011984000038,3201012010180013,Nur Pratama,1961-11-20,65,Perempuan,Istri,Kawin/Nikah,2450921.0,2450921.0,9,9,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 38,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,"Pertanian, kehutanan, dan perikanan",Buruh/Karyawan/Pegawai,532100000013,2200 VA,Milik Sendiri,Semen,Tembok,Seng,Sumur Bor/Pompa,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012585000039,3201012010180013,Rina Suryani,1995-03-13,31,Perempuan,Anak,Belum Kawin,4356985.0,4356985.0,2,2,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 39,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Tidak,Konstruksi,Berusaha sendiri,532100000013,450 VA,Kontrak/Sewa,Semen,Kayu,Asbes,Sumur Bor/Pompa,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Tidak,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012785000040,3201012010180014,Bambang Putri,1995-09-13,31,Laki-laki,Kepala Keluarga,Kawin/Nikah,3774816.0,3774816.0,10,10,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 40,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,Industri pengolahan,Buruh/Karyawan/Pegawai,532100000014,1300 VA,Bebas Sewa,Ubin/Teraso,Kayu,Seng,Sumur Bor/Pompa,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011174000041,3201012010180014,Agus Putri,1966-08-04,60,Laki-laki,Istri,Kawin/Nikah,4058247.0,4058247.0,7,7,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 41,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Industri pengolahan,Berusaha sendiri,532100000014,1300 VA,Bebas Sewa,Semen,Kayu,Asbes,Air Kemasan/Isi Ulang,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012280000042,3201012010180014,Nur Rahmawati,1999-02-08,27,Perempuan,Anak,Belum Kawin,2861820.0,2861820.0,7,7,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 42,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Administrasi pemerintahan,Berusaha sendiri,532100000014,450 VA,Milik Sendiri,Ubin/Teraso,Tembok,Seng,Layanan Perpipaan (PDAM),Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012388000043,3201012010180015,Anisa Sartika,1971-02-20,55,Perempuan,Kepala Keluarga,Kawin/Nikah,4399626.0,4399626.0,4,4,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 43,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Ya,Industri pengolahan,Berusaha sendiri,532100000015,450 VA,Kontrak/Sewa,Ubin/Teraso,Tembok,Genteng,Layanan Perpipaan (PDAM),Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012392000044,3201012010180015,Hendra Suryani,1979-04-13,47,Laki-laki,Istri,Kawin/Nikah,7189825.0,7189825.0,10,10,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 44,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Ya,Perdagangan besar dan eceran,Pekerja bebas,532100000015,2200 VA,Kontrak/Sewa,Keramik,Tembok,Asbes,Sumur Bor/Pompa,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011789000045,3201012010180015,Bambang Kusuma,2000-04-20,26,Laki-laki,Anak,Belum Kawin,2462801.0,2462801.0,1,1,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 45,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Tidak,Jasa keuangan & asuransi,Pekerja bebas,532100000015,900 VA,Milik Sendiri,Ubin/Teraso,Kayu,Asbes,Layanan Perpipaan (PDAM),Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012186000046,3201012010180016,Agus Setiawan,1970-05-27,56,Laki-laki,Kepala Keluarga,Kawin/Nikah,7675825.0,7675825.0,2,2,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 46,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,"Pertanian, kehutanan, dan perikanan",Buruh/Karyawan/Pegawai,532100000016,2200 VA,Bebas Sewa,Ubin/Teraso,Tembok,Seng,Air Kemasan/Isi Ulang,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011888000047,3201012010180016,Yuni Hidayat,1966-11-08,60,Perempuan,Istri,Kawin/Nikah,3152480.0,3152480.0,2,2,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 47,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Ya,Administrasi pemerintahan,Berusaha sendiri,532100000016,450 VA,Milik Sendiri,Keramik,Tembok,Seng,Layanan Perpipaan (PDAM),Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011482000048,3201012010180016,Ahmad Hidayat,2002-12-23,24,Laki-laki,Anak,Belum Kawin,17927389.0,17927389.0,2,2,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 48,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,Jasa keuangan & asuransi,Buruh/Karyawan/Pegawai,532100000016,1300 VA,Milik Sendiri,Ubin/Teraso,Kayu,Genteng,Layanan Perpipaan (PDAM),Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012171000049,3201012010180017,Yuni Setiawan,1972-02-28,54,Perempuan,Kepala Keluarga,Kawin/Nikah,2676805.0,2676805.0,1,1,Jawa Barat,Kota Bogor,Bogor Tengah,Paledang,Jl. Pajajaran No. 49,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,"Pertanian, kehutanan, dan perikanan",Pekerja bebas,532100000017,900 VA,Milik Sendiri,Semen,Tembok,Asbes,Air Kemasan/Isi Ulang,Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Tidak,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011078000050,3201012010180017,Wawan Nyak Dien,1994-05-26,32,Laki-laki,Istri,Kawin/Nikah,2382973.0,2382973.0,6,6,Jawa Barat,Kota Bogor,Bogor Tengah,Paledang,Jl. Pajajaran No. 50,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Ya,Perdagangan besar dan eceran,Buruh/Karyawan/Pegawai,532100000017,1300 VA,Milik Sendiri,Keramik,Kayu,Asbes,Air Kemasan/Isi Ulang,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012186000051,3201012010180017,Eko Pratama,1988-09-08,38,Laki-laki,Anak,Belum Kawin,13030258.0,13030258.0,1,1,Jawa Barat,Kota Bogor,Bogor Tengah,Paledang,Jl. Pajajaran No. 51,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,Industri pengolahan,Pekerja bebas,532100000017,450 VA,Kontrak/Sewa,Semen,Kayu,Genteng,Air Kemasan/Isi Ulang,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Tidak,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011889000052,3201012010180018,Eko Putri,1984-10-17,42,Laki-laki,Kepala Keluarga,Kawin/Nikah,15578688.0,15578688.0,2,2,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 52,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,Industri pengolahan,Berusaha sendiri,532100000018,900 VA,Kontrak/Sewa,Ubin/Teraso,Kayu,Seng,Layanan Perpipaan (PDAM),Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011881000053,3201012010180018,Wawan Lestari,1964-02-27,62,Laki-laki,Istri,Kawin/Nikah,8822842.0,8822842.0,3,3,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 53,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Konstruksi,Pekerja bebas,532100000018,1300 VA,Bebas Sewa,Keramik,Kayu,Seng,Sumur Bor/Pompa,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011989000054,3201012010180018,Dedi Hidayat,1966-10-17,60,Laki-laki,Anak,Belum Kawin,2423072.0,2423072.0,6,6,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 54,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Tidak,Jasa keuangan & asuransi,Pekerja bebas,532100000018,900 VA,Kontrak/Sewa,Semen,Tembok,Asbes,Sumur Bor/Pompa,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Tidak,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011999000055,3201012010180019,Cut Hidayat,1960-03-28,66,Perempuan,Kepala Keluarga,Kawin/Nikah,4287661.0,4287661.0,1,1,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 55,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,Industri pengolahan,Berusaha sendiri,532100000019,2200 VA,Kontrak/Sewa,Keramik,Kayu,Seng,Sumur Bor/Pompa,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011298000056,3201012010180019,Siti Nyak Dien,1970-10-02,56,Perempuan,Istri,Kawin/Nikah,16052744.0,16052744.0,8,8,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 56,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,Industri pengolahan,Berusaha sendiri,532100000019,900 VA,Bebas Sewa,Keramik,Kayu,Seng,Air Kemasan/Isi Ulang,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012691000057,3201012010180019,Dedi Rahmawati,1974-07-20,52,Laki-laki,Anak,Belum Kawin,3116120.0,3116120.0,3,3,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 57,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Tidak,Perdagangan besar dan eceran,Berusaha sendiri,532100000019,2200 VA,Milik Sendiri,Keramik,Kayu,Asbes,Sumur Bor/Pompa,Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012172000058,3201012010180020,Yuni Rahmawati,1987-01-15,39,Perempuan,Kepala Keluarga,Kawin/Nikah,15310025.0,15310025.0,7,7,Jawa Timur,Kota Surabaya,Tegalsari,Kedungdoro,Jl. Basuki Rahmat No. 58,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Industri pengolahan,Buruh/Karyawan/Pegawai,532100000020,1300 VA,Milik Sendiri,Semen,Kayu,Asbes,Layanan Perpipaan (PDAM),Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Tidak,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012388000059,3201012010180020,Yuni Umar,1985-05-24,41,Perempuan,Istri,Kawin/Nikah,3564670.0,3564670.0,2,2,Jawa Timur,Kota Surabaya,Tegalsari,Kedungdoro,Jl. Basuki Rahmat No. 59,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Konstruksi,Pekerja bebas,532100000020,900 VA,Kontrak/Sewa,Ubin/Teraso,Tembok,Genteng,Air Kemasan/Isi Ulang,Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Tidak,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011494000060,3201012010180020,Teuku Sartika,2000-08-15,26,Laki-laki,Anak,Belum Kawin,8965690.0,8965690.0,6,6,Jawa Timur,Kota Surabaya,Tegalsari,Kedungdoro,Jl. Basuki Rahmat No. 60,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Tidak,Industri pengolahan,Pekerja bebas,532100000020,1300 VA,Kontrak/Sewa,Semen,Tembok,Seng,Sumur Bor/Pompa,Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011181000061,3201012010180021,Dedi Umar,2001-02-20,25,Laki-laki,Kepala Keluarga,Kawin/Nikah,2822937.0,2822937.0,8,8,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 61,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,Jasa keuangan & asuransi,Pekerja bebas,532100000021,2200 VA,Bebas Sewa,Keramik,Tembok,Seng,Air Kemasan/Isi Ulang,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Tidak,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011571000062,3201012010180021,Rina Suryani,1988-09-17,38,Perempuan,Istri,Kawin/Nikah,8252597.0,8252597.0,7,7,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 62,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Ya,Administrasi pemerintahan,Pekerja bebas,532100000021,450 VA,Bebas Sewa,Semen,Kayu,Genteng,Layanan Perpipaan (PDAM),Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011893000063,3201012010180021,Sri Nyak Dien,1981-02-19,45,Perempuan,Anak,Belum Kawin,13102412.0,13102412.0,3,3,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 63,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Tidak,Industri pengolahan,Pekerja bebas,532100000021,1300 VA,Milik Sendiri,Semen,Tembok,Asbes,Sumur Bor/Pompa,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Tidak,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011975000064,3201012010180022,Rahmat Putri,1991-04-08,35,Laki-laki,Kepala Keluarga,Kawin/Nikah,2344247.0,2344247.0,9,9,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 64,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Administrasi pemerintahan,Berusaha sendiri,532100000022,900 VA,Bebas Sewa,Ubin/Teraso,Tembok,Genteng,Air Kemasan/Isi Ulang,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011593000065,3201012010180022,Ahmad Rahmawati,1986-06-22,40,Laki-laki,Istri,Kawin/Nikah,16811514.0,16811514.0,4,4,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 65,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,Jasa keuangan & asuransi,Berusaha sendiri,532100000022,900 VA,Kontrak/Sewa,Semen,Kayu,Seng,Layanan Perpipaan (PDAM),Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011596000066,3201012010180022,Rahmat Nyak Dien,1976-01-21,50,Laki-laki,Anak,Belum Kawin,2703935.0,2703935.0,5,5,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 66,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Tidak,Konstruksi,Buruh/Karyawan/Pegawai,532100000022,2200 VA,Milik Sendiri,Keramik,Kayu,Seng,Air Kemasan/Isi Ulang,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011782000067,3201012010180023,Teuku Hidayat,1974-01-11,52,Laki-laki,Kepala Keluarga,Kawin/Nikah,4598843.0,4598843.0,3,3,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 67,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Ya,Industri pengolahan,Pekerja bebas,532100000023,900 VA,Bebas Sewa,Ubin/Teraso,Kayu,Asbes,Air Kemasan/Isi Ulang,Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011487000068,3201012010180023,Sri Kurniawan,1967-05-08,59,Perempuan,Istri,Kawin/Nikah,12500175.0,12500175.0,10,10,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 68,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Perdagangan besar dan eceran,Berusaha sendiri,532100000023,450 VA,Bebas Sewa,Semen,Tembok,Asbes,Air Kemasan/Isi Ulang,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011788000069,3201012010180023,Irfan Sartika,2002-11-03,24,Laki-laki,Anak,Belum Kawin,2748913.0,2748913.0,7,7,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 69,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Jasa keuangan & asuransi,Berusaha sendiri,532100000023,450 VA,Kontrak/Sewa,Keramik,Kayu,Genteng,Sumur Bor/Pompa,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012074000070,3201012010180024,Siti Hidayat,1994-06-27,32,Perempuan,Kepala Keluarga,Kawin/Nikah,16333347.0,16333347.0,3,3,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 70,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Administrasi pemerintahan,Berusaha sendiri,532100000024,450 VA,Kontrak/Sewa,Keramik,Tembok,Genteng,Air Kemasan/Isi Ulang,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012785000071,3201012010180024,Hendra Rahmawati,2001-04-10,25,Laki-laki,Istri,Kawin/Nikah,5601009.0,5601009.0,5,5,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 71,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Ya,Industri pengolahan,Berusaha sendiri,532100000024,2200 VA,Kontrak/Sewa,Ubin/Teraso,Tembok,Seng,Sumur Bor/Pompa,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011895000072,3201012010180024,Teuku Kurniawan,1965-07-20,61,Laki-laki,Anak,Belum Kawin,2389222.0,2389222.0,2,2,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 72,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Tidak,Konstruksi,Pekerja bebas,532100000024,2200 VA,Milik Sendiri,Semen,Kayu,Seng,Layanan Perpipaan (PDAM),Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012378000073,3201012010180025,Siti Umar,2002-11-13,24,Perempuan,Kepala Keluarga,Belum Kawin,2580959.0,2580959.0,3,3,Jawa Barat,Kota Bogor,Bogor Tengah,Paledang,Jl. Pajajaran No. 73,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,Perdagangan besar dan eceran,Buruh/Karyawan/Pegawai,532100000025,450 VA,Milik Sendiri,Semen,Kayu,Seng,Layanan Perpipaan (PDAM),Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Tidak,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
