nomor_induk_kependudukan,nomor_kartu_keluarga,nama,tanggal_lahir,usia,jenis_kelamin,status_hubungan_keluarga,status_kawin,gaji_bulanan,gaji,desil_nasional,desil,provinsi,kabupaten_kota,kecamatan,kelurahan_desa,alamat,status_bantuan,pbi_nasional,pbi_pemda,partisipasi_sekolah,jenjang_tertinggi_yang_diduduki,ijazah_tertinggi_yang_dimiliki,status_bekerja,lapangan_usaha_dari_pekerjaan_utama,status_dalam_pekerjaan_utama,id_pelanggan_pln,daya_terpasang,status_kepemilikan_rumah,jenis_lantai_terluas,jenis_dinding_terluas,jenis_atap_terluas,sumber_air_minum_utama,sumber_penerangan_utama,bahan_bakar_utama_memasak,fasilitas_bab,jenis_kloset,pembuangan_akhir_tinja,kepemilikan_aset,aset_bergerak_sepeda_motor,aset_bergerak_mobil,aset_bergerak_tv_datar,aset_bergerak_smartphone,aset_bergerak_lemari_es,kondisi_gizi,penglihatan,pendengaran,berjalan_atau_naik_tangga
3201011780000036,3201012010180012,Anisa Umar,1987-11-04,39,Perempuan,Istri,Cerai Hidup,2236309.0,2236309.0,3,3,Jawa Timur,Kota Surabaya,Tegalsari,Kedungdoro,Jl. Basuki Rahmat No. 36,PKH & BPNT,Tidak,Tidak,Masih Sekolah,SMP/MTs,SMP/MTs,Ya,"Pertanian, kehutanan, dan perikanan",Berusaha sendiri,532100000012,Tanpa PLN,Dinas,Kayu/Papan,Plesteran Anyaman Bambu,Beton,Sumur Terlindung,Listrik Non PLN,Biogas,Umum,Plengsengan,Pantai/Tanah Lapang/Kebun,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Normal,Gangguan Berat,Tuli Total,Tidak Ada Gangguan
3201011984000037,3201012010180013,Ahmad Rahmawati,1958-06-27,68,Laki-laki,Anak,Kawin/Nikah,13725272.0,13725272.0,10,10,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 37,Bukan Penerima Bantuan,Tidak,Tidak,Belum Sekolah,SD/MI,SD/MI,Tidak,Industri pengolahan,Pekerja bebas,532100000013,3500 VA,Dinas,Bambu,Kayu,Genteng Tanah Liat,Sumur Terlindung,Listrik PLN Dengan Meteran,Listrik,Sendiri,Plengsengan,Tangki Septik,Ya,Ya,Tidak,Tidak,Ya,Tidak,Wasting,Gangguan Berat,Gangguan Ringan,Gangguan Ringan
3201012091000038,3201012010180013,Sri Rahmawati,2005-11-21,21,Perempuan,Anak,Kawin/Nikah,8442735.0,8442735.0,10,10,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 38,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,SD/MI,SD/MI,Ya,Administrasi pemerintahan,Pekerja bebas,532100000013,Tanpa PLN,Dinas,Ubin/Teraso,Plesteran Anyaman Bambu,Bambu/Ijuk,Air Kemasan/Isi Ulang,Listrik Non PLN,Kayu Bakar,Tidak Ada,Cemplung/Cubluk,Lubang Tanah,Ya,Ya,Tidak,Tidak,Ya,Tidak,Wasting,Gangguan Ringan,Tidak Ada Gangguan,Gangguan Ringan
3201012576000039,3201012010180013,Rina Nyak Dien,1964-02-10,62,Perempuan,Kepala Keluarga,Kawin/Nikah,15510066.0,15510066.0,3,3,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 39,PBI APBD (Pemda),Tidak,Ya,Masih Sekolah,Magister (S2),Magister (S2),Ya,Penyediaan Akomodasi & Makan Minum,Buruh/Karyawan/Pegawai,532100000013,2200 VA,Bebas Sewa,Tanah,Kayu,Asbes,Mata Air Terlindung,Listrik Non PLN,Biogas,Tidak Ada,Plengsengan,Lubang Tanah,Ya,Tidak,Tidak,Ya,Tidak,Tidak,Kurang Gizi,Gangguan Berat,Gangguan Ringan,Tidak Bisa Berjalan
3201012683000040,3201012010180014,Anisa Wibowo,2006-10-05,20,Perempuan,Anak,Kawin/Nikah,2507871.0,2507871.0,5,5,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 40,PBI APBN (Kemenkes),Ya,Tidak,Masih Sekolah,SMA/SMK/MA,SMA/SMK/MA,Tidak,Jasa keuangan & asuransi,Berusaha dibantu pekerja tidak tetap,532100000014,450 VA,Kontrak/Sewa,Kayu/Papan,Bambu,Genteng Tanah Liat,Sumur Terlindung,Listrik PLN Dengan Meteran,Minyak Tanah,Umum,Plengsengan,Pantai/Tanah Lapang/Kebun,Ya,Ya,Tidak,Ya,Ya,Tidak,Normal,Gangguan Berat,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011179000041,3201012010180014,Nur Nyak Dien,2003-12-16,23,Perempuan,Orang Tua/Mertua,Kawin/Nikah,3139854.0,3139854.0,9,9,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 41,Bukan Penerima Bantuan,Tidak,Tidak,Belum Sekolah,Diploma (D1-D4),Diploma (D1-D4),Ya,Konstruksi,Berusaha sendiri,532100000014,1300 VA,Milik Sendiri,Keramik,Kayu,Asbes,Air Hujan,Bukan Listrik,LPG 3 kg,Sendiri,Tidak Ada Kloset,Tangki Septik,Ya,Ya,Ya,Tidak,Tidak,Ya,Wasting,Gangguan Ringan,Tuli Total,Gangguan Ringan
3201011591000042,3201012010180014,Teuku Hidayat,1959-09-18,67,Laki-laki,Kepala Keluarga,Cerai Mati,8445395.0,8445395.0,1,1,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 42,PKH & BPNT,Tidak,Tidak,Masih Sekolah,SMA/SMK/MA,SMA/SMK/MA,Ya,"Pertanian, kehutanan, dan perikanan",Pekerja keluarga/tidak dibayar,532100000014,Tanpa PLN,Bebas Sewa,Ubin/Teraso,Tembok,Seng,Mata Air Terlindung,Listrik Non PLN,Biogas,Bersama,Tidak Ada Kloset,Pantai/Tanah Lapang/Kebun,Ya,Ya,Ya,Ya,Tidak,Ya,Wasting,Gangguan Ringan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011180000043,3201012010180015,Dedi Wijaya,2007-09-16,19,Laki-laki,Anak,Kawin/Nikah,1900772.0,1900772.0,6,6,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 43,PKH & BPNT,Tidak,Tidak,Masih Sekolah,SMA/SMK/MA,SMA/SMK/MA,Tidak,Transportasi & Pergudangan,Berusaha dibantu pekerja tidak tetap,532100000015,2200 VA,Bebas Sewa,Ubin/Teraso,Seng,Bambu/Ijuk,Sumur Terlindung,Listrik Non PLN,Kayu Bakar,Umum,Leher Angsa,Pantai/Tanah Lapang/Kebun,Ya,Ya,Tidak,Ya,Tidak,Tidak,Normal,Tidak Ada Gangguan,Gangguan Ringan,Tidak Bisa Berjalan
3201011979000044,3201012010180015,Ahmad Kurniawan,1965-12-15,61,Laki-laki,Anak,Cerai Mati,15657748.0,15657748.0,5,5,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 44,PBI APBN (Kemenkes),Ya,Tidak,Masih Sekolah,Magister (S2),Magister (S2),Tidak,Administrasi pemerintahan,Pekerja keluarga/tidak dibayar,532100000015,Tanpa PLN,Kontrak/Sewa,Keramik,Kayu,Beton,Air Hujan,Bukan Listrik,LPG 3 kg,Bersama,Leher Angsa,Lubang Tanah,Ya,Tidak,Tidak,Tidak,Ya,Ya,Kurang Gizi,Gangguan Berat,Gangguan Ringan,Gangguan Ringan
3201011288000045,3201012010180015,Wawan Hidayat,1980-06-21,46,Laki-laki,Anak,Belum Kawin,14686284.0,14686284.0,9,9,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 45,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Tidak,Industri pengolahan,Pekerja keluarga/tidak dibayar,532100000015,1300 VA,Dinas,Ubin/Teraso,Tembok,Genteng Beton/Keramik,Air Kemasan/Isi Ulang,Bukan Listrik,LPG 5.5 kg / 12 kg,Tidak Ada,Leher Angsa,Kolam/Sawah/Sungai/Danau/Laut,Ya,Tidak,Ya,Tidak,Tidak,Ya,Resiko Stunting,Gangguan Berat,Tuli Total,Tidak Ada Gangguan
3201011376000046,3201012010180016,Wawan Kusuma,2005-08-01,21,Laki-laki,Anak,Cerai Hidup,2480221.0,2480221.0,2,2,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 46,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Tidak,Transportasi & Pergudangan,Berusaha dibantu pekerja tidak tetap,532100000016,3500 VA,Milik Sendiri,Ubin/Teraso,Bambu,Bambu/Ijuk,Air Kemasan/Isi Ulang,Bukan Listrik,Minyak Tanah,Umum,Plengsengan,Lubang Tanah,Ya,Ya,Tidak,Ya,Ya,Ya,Wasting,Gangguan Ringan,Tidak Ada Gangguan,Gangguan Ringan
3201011781000047,3201012010180016,Agus Nurbaya,1960-05-07,66,Laki-laki,Anak,Belum Kawin,4388549.0,4388549.0,10,10,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 47,Bukan Penerima Bantuan,Tidak,Tidak,Masih Sekolah,SMP/MTs,SMP/MTs,Tidak,Perdagangan besar dan eceran,Buruh/Karyawan/Pegawai,532100000016,450 VA,Milik Sendiri,Tanah,Plesteran Anyaman Bambu,Seng,Air Hujan,Listrik PLN Tanpa Meteran,Kayu Bakar,Tidak Ada,Leher Angsa,Pantai/Tanah Lapang/Kebun,Ya,Tidak,Tidak,Tidak,Ya,Tidak,Wasting,Buta Total,Tidak Ada Gangguan,Tidak Bisa Berjalan
3201011175000048,3201012010180016,Ahmad Kurniawan,1985-08-07,41,Laki-laki,Anak,Belum Kawin,7878620.0,7878620.0,7,7,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 48,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Ya,Administrasi pemerintahan,Berusaha sendiri,532100000016,2200 VA,Milik Sendiri,Semen/Bata Merah,Seng,Genteng Beton/Keramik,Layanan Perpipaan (PDAM),Listrik PLN Dengan Meteran,LPG 3 kg,Umum,Tidak Ada Kloset,Pantai/Tanah Lapang/Kebun,Ya,Ya,Ya,Tidak,Tidak,Ya,Resiko Stunting,Buta Total,Tuli Total,Gangguan Ringan
3201012598000049,3201012010180017,Dedi Lestari,1956-02-13,70,Laki-laki,Orang Tua/Mertua,Belum Kawin,1951190.0,1951190.0,5,5,Jawa Barat,Kota Bogor,Bogor Tengah,Paledang,Jl. Pajajaran No. 49,PBI APBN + PKH,Ya,Tidak,Belum Sekolah,Magister (S2),Magister (S2),Tidak,Konstruksi,Pekerja keluarga/tidak dibayar,532100000017,450 VA,Milik Sendiri,Kayu/Papan,Kayu,Seng,Air Hujan,Listrik Non PLN,Minyak Tanah,Umum,Leher Angsa,Pantai/Tanah Lapang/Kebun,Ya,Ya,Ya,Tidak,Tidak,Ya,Kurang Gizi,Buta Total,Tuli Total,Gangguan Ringan
3201011374000050,3201012010180017,Dewi Wijaya,1978-06-18,48,Perempuan,Anak,Belum Kawin,1917454.0,1917454.0,1,1,Jawa Barat,Kota Bogor,Bogor Tengah,Paledang,Jl. Pajajaran No. 50,PBI APBN (Kemenkes),Ya,Tidak,Masih Sekolah,Magister (S2),Magister (S2),Tidak,Penyediaan Akomodasi & Makan Minum,Pekerja keluarga/tidak dibayar,532100000017,2200 VA,Kontrak/Sewa,Bambu,Plesteran Anyaman Bambu,Genteng Beton/Keramik,Sumur Bor/Pompa,Listrik Non PLN,LPG 5.5 kg / 12 kg,Tidak Ada,Cemplung/Cubluk,Kolam/Sawah/Sungai/Danau/Laut,Ya,Tidak,Tidak,Tidak,Ya,Tidak,Wasting,Tidak Ada Gangguan,Gangguan Ringan,Tidak Bisa Berjalan
3201011995000051,3201012010180017,Budi Lestari,1971-11-26,55,Laki-laki,Istri,Kawin/Nikah,14897579.0,14897579.0,3,3,Jawa Barat,Kota Bogor,Bogor Tengah,Paledang,Jl. Pajajaran No. 51,PBI APBD (Pemda),Tidak,Ya,Masih Sekolah,Sarjana (S1),Sarjana (S1),Ya,Industri pengolahan,Buruh/Karyawan/Pegawai,532100000017,2200 VA,Bebas Sewa,Kayu/Papan,Kayu,Asbes,Air Hujan,Listrik PLN Tanpa Meteran,Minyak Tanah,Tidak Ada,Leher Angsa,Lubang Tanah,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Resiko Stunting,Buta Total,Tuli Total,Gangguan Ringan
3201012781000052,3201012010180018,Hendra Lestari,1967-04-09,59,Laki-laki,Anak,Belum Kawin,4717269.0,4717269.0,8,8,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 52,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Tidak,Konstruksi,Buruh/Karyawan/Pegawai,532100000018,3500 VA,Dinas,Kayu/Papan,Bambu,Genteng Beton/Keramik,Sumur Bor/Pompa,Listrik PLN Dengan Meteran,Listrik,Sendiri,Cemplung/Cubluk,Pantai/Tanah Lapang/Kebun,Ya,Tidak,Tidak,Ya,Ya,Tidak,Wasting,Gangguan Ringan,Tidak Ada Gangguan,Tidak Bisa Berjalan
3201012877000053,3201012010180018,Rina Rahmawati,1997-09-08,29,Perempuan,Istri,Kawin/Nikah,16517635.0,16517635.0,2,2,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 53,PBI APBD (Pemda),Tidak,Ya,Masih Sekolah,Sarjana (S1),Sarjana (S1),Ya,Transportasi & Pergudangan,Berusaha dibantu pekerja tidak tetap,532100000018,2200 VA,Kontrak/Sewa,Semen/Bata Merah,Bambu,Seng,Air Hujan,Listrik PLN Dengan Meteran,LPG 3 kg,Bersama,Leher Angsa,Lubang Tanah,Ya,Tidak,Ya,Ya,Tidak,Tidak,Resiko Stunting,Gangguan Berat,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011988000054,3201012010180018,Sri Pratama,1976-05-15,50,Perempuan,Orang Tua/Mertua,Belum Kawin,2557410.0,2557410.0,6,6,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 54,PBI APBD (Pemda),Tidak,Ya,Belum Sekolah,Diploma (D1-D4),Diploma (D1-D4),Tidak,Jasa keuangan & asuransi,Buruh/Karyawan/Pegawai,532100000018,Tanpa PLN,Bebas Sewa,Semen/Bata Merah,Plesteran Anyaman Bambu,Bambu/Ijuk,Layanan Perpipaan (PDAM),Listrik PLN Tanpa Meteran,Kayu Bakar,Tidak Ada,Tidak Ada Kloset,Kolam/Sawah/Sungai/Danau/Laut,Ya,Ya,Tidak,Ya,Ya,Ya,Kurang Gizi,Gangguan Berat,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011882000055,3201012010180019,Rina Suryani,2003-05-11,23,Perempuan,Anak,Kawin/Nikah,4470873.0,4470873.0,1,1,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 55,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Transportasi & Pergudangan,Pekerja keluarga/tidak dibayar,532100000019,Tanpa PLN,Bebas Sewa,Tanah,Tembok,Bambu/Ijuk,Sumur Bor/Pompa,Listrik Non PLN,Kayu Bakar,Bersama,Plengsengan,Lubang Tanah,Ya,Tidak,Ya,Tidak,Tidak,Tidak,Kurang Gizi,Gangguan Ringan,Tidak Ada Gangguan,Tidak Bisa Berjalan
3201011286000056,3201012010180019,Ahmad Hidayat,1959-10-04,67,Laki-laki,Kepala Keluarga,Belum Kawin,6457052.0,6457052.0,9,9,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 56,PBI APBN + PKH,Ya,Tidak,Masih Sekolah,Magister (S2),Magister (S2),Ya,Penyediaan Akomodasi & Makan Minum,Buruh/Karyawan/Pegawai,532100000019,3500 VA,Dinas,Keramik,Seng,Genteng Beton/Keramik,Mata Air Terlindung,Bukan Listrik,Minyak Tanah,Sendiri,Tidak Ada Kloset,Kolam/Sawah/Sungai/Danau/Laut,Ya,Ya,Tidak,Tidak,Ya,Ya,Normal,Tidak Ada Gangguan,Gangguan Ringan,Gangguan Ringan
3201011287000057,3201012010180019,Siti Umar,1985-01-10,41,Perempuan,Orang Tua/Mertua,Belum Kawin,13641205.0,13641205.0,8,8,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 57,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,SD/MI,SD/MI,Ya,Administrasi pemerintahan,Buruh/Karyawan/Pegawai,532100000019,900 VA,Dinas,Bambu,Kayu,Bambu/Ijuk,Layanan Perpipaan (PDAM),Listrik PLN Dengan Meteran,LPG 3 kg,Umum,Tidak Ada Kloset,Pantai/Tanah Lapang/Kebun,Ya,Tidak,Ya,Ya,Tidak,Tidak,Resiko Stunting,Gangguan Berat,Tidak Ada Gangguan,Tidak Bisa Berjalan
3201011371000058,3201012010180020,Irfan Santoso,1970-04-03,56,Laki-laki,Kepala Keluarga,Kawin/Nikah,2436254.0,2436254.0,7,7,Jawa Timur,Kota Surabaya,Tegalsari,Kedungdoro,Jl. Basuki Rahmat No. 58,PBI APBN + PKH,Ya,Tidak,Masih Sekolah,Sarjana (S1),Sarjana (S1),Ya,Perdagangan besar dan eceran,Berusaha sendiri,532100000020,3500 VA,Bebas Sewa,Ubin/Teraso,Plesteran Anyaman Bambu,Seng,Mata Air Terlindung,Listrik Non PLN,LPG 5.5 kg / 12 kg,Umum,Plengsengan,Lubang Tanah,Ya,Tidak,Tidak,Tidak,Ya,Ya,Kurang Gizi,Buta Total,Tidak Ada Gangguan,Gangguan Ringan
3201012295000059,3201012010180020,Agus Putri,1999-07-14,27,Laki-laki,Istri,Cerai Hidup,3485622.0,3485622.0,4,4,Jawa Timur,Kota Surabaya,Tegalsari,Kedungdoro,Jl. Basuki Rahmat No. 59,PKH & BPNT,Tidak,Tidak,Belum Sekolah,SMP/MTs,SMP/MTs,Tidak,Perdagangan besar dan eceran,Pekerja keluarga/tidak dibayar,532100000020,2200 VA,Dinas,Bambu,Plesteran Anyaman Bambu,Genteng Beton/Keramik,Sumur Terlindung,Listrik PLN Tanpa Meteran,Listrik,Bersama,Cemplung/Cubluk,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Ya,Wasting,Buta Total,Tuli Total,Tidak Bisa Berjalan
3201011197000060,3201012010180020,Teuku Wibowo,2006-10-24,20,Laki-laki,Istri,Cerai Mati,1938072.0,1938072.0,4,4,Jawa Timur,Kota Surabaya,Tegalsari,Kedungdoro,Jl. Basuki Rahmat No. 60,PBI APBD (Pemda),Tidak,Ya,Belum Sekolah,SD/MI,SD/MI,Tidak,Industri pengolahan,Pekerja keluarga/tidak dibayar,532100000020,Tanpa PLN,Kontrak/Sewa,Kayu/Papan,Kayu,Beton,Sumur Bor/Pompa,Listrik Non PLN,Minyak Tanah,Tidak Ada,Cemplung/Cubluk,Kolam/Sawah/Sungai/Danau/Laut,Ya,Tidak,Tidak,Tidak,Tidak,Ya,Kurang Gizi,Gangguan Berat,Tidak Ada Gangguan,Gangguan Ringan
3201012083000061,3201012010180021,Siti Kusuma,2002-03-01,24,Perempuan,Anak,Cerai Mati,3419629.0,3419629.0,7,7,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 61,Bukan Penerima Bantuan,Tidak,Tidak,Masih Sekolah,Diploma (D1-D4),Diploma (D1-D4),Tidak,Konstruksi,Berusaha dibantu pekerja tidak tetap,532100000021,Tanpa PLN,Dinas,Kayu/Papan,Kayu,Bambu/Ijuk,Sumur Bor/Pompa,Listrik PLN Tanpa Meteran,LPG 5.5 kg / 12 kg,Tidak Ada,Plengsengan,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Tidak,Resiko Stunting,Gangguan Ringan,Tidak Ada Gangguan,Tidak Bisa Berjalan
3201011470000062,3201012010180021,Rahmat Suryani,1978-01-20,48,Laki-laki,Orang Tua/Mertua,Cerai Mati,15127521.0,15127521.0,1,1,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 62,PBI APBN (Kemenkes),Ya,Tidak,Belum Sekolah,Magister (S2),Magister (S2),Tidak,Konstruksi,Buruh/Karyawan/Pegawai,532100000021,3500 VA,Dinas,Ubin/Teraso,Tembok,Genteng Tanah Liat,Mata Air Terlindung,Listrik PLN Tanpa Meteran,LPG 5.5 kg / 12 kg,Bersama,Cemplung/Cubluk,Kolam/Sawah/Sungai/Danau/Laut,Ya,Tidak,Tidak,Ya,Tidak,Tidak,Kurang Gizi,Gangguan Ringan,Tuli Total,Tidak Ada Gangguan
3201011991000063,3201012010180021,Teuku Rahmawati,1960-07-13,66,Laki-laki,Orang Tua/Mertua,Cerai Mati,4435357.0,4435357.0,2,2,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 63,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Tidak,"Pertanian, kehutanan, dan perikanan",Pekerja keluarga/tidak dibayar,532100000021,450 VA,Kontrak/Sewa,Ubin/Teraso,Plesteran Anyaman Bambu,Asbes,Sumur Bor/Pompa,Listrik PLN Dengan Meteran,LPG 3 kg,Umum,Leher Angsa,Lubang Tanah,Ya,Tidak,Ya,Ya,Ya,Tidak,Normal,Gangguan Berat,Tidak Ada Gangguan,Tidak Bisa Berjalan
3201011788000064,3201012010180022,Yuni Putri,1979-12-05,47,Perempuan,Kepala Keluarga,Cerai Hidup,1612609.0,1612609.0,6,6,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 64,Bukan Penerima Bantuan,Tidak,Tidak,Belum Sekolah,Sarjana (S1),Sarjana (S1),Tidak,Administrasi pemerintahan,Buruh/Karyawan/Pegawai,532100000022,Tanpa PLN,Bebas Sewa,Kayu/Papan,Seng,Genteng Beton/Keramik,Sumur Bor/Pompa,Bukan Listrik,Minyak Tanah,Bersama,Tidak Ada Kloset,Tangki Septik,Ya,Tidak,Ya,Ya,Ya,Tidak,Resiko Stunting,Buta Total,Tuli Total,Tidak Bisa Berjalan
3201011493000065,3201012010180022,Yuni Putri,1978-02-03,48,Perempuan,Kepala Keluarga,Cerai Hidup,3854801.0,3854801.0,2,2,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 65,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Tidak,"Pertanian, kehutanan, dan perikanan",Buruh/Karyawan/Pegawai,532100000022,450 VA,Bebas Sewa,Bambu,Tembok,Beton,Mata Air Terlindung,Listrik Non PLN,Minyak Tanah,Sendiri,Cemplung/Cubluk,Pantai/Tanah Lapang/Kebun,Ya,Tidak,Ya,Ya,Ya,Tidak,Resiko Stunting,Gangguan Ringan,Gangguan Ringan,Gangguan Ringan
3201011885000066,3201012010180022,Wawan Umar,1965-07-09,61,Laki-laki,Orang Tua/Mertua,Cerai Hidup,5845263.0,5845263.0,4,4,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 66,PBI APBN + PKH,Ya,Tidak,Belum Sekolah,Sarjana (S1),Sarjana (S1),Ya,Penyediaan Akomodasi & Makan Minum,Buruh/Karyawan/Pegawai,532100000022,900 VA,Bebas Sewa,Keramik,Seng,Seng,Mata Air Terlindung,Bukan Listrik,Listrik,Tidak Ada,Cemplung/Cubluk,Pantai/Tanah Lapang/Kebun,Ya,Ya,Tidak,Tidak,Ya,Tidak,Wasting,Gangguan Ringan,Gangguan Ringan,Gangguan Ringan
3201011993000067,3201012010180023,Nur Kusuma,1975-07-09,51,Perempuan,Orang Tua/Mertua,Cerai Hidup,4282480.0,4282480.0,9,9,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 67,PBI APBN (Kemenkes),Ya,Tidak,Belum Sekolah,Diploma (D1-D4),Diploma (D1-D4),Ya,Penyediaan Akomodasi & Makan Minum,Pekerja bebas,532100000023,Tanpa PLN,Milik Sendiri,Kayu/Papan,Seng,Genteng Beton/Keramik,Air Hujan,Listrik Non PLN,LPG 5.5 kg / 12 kg,Umum,Plengsengan,Pantai/Tanah Lapang/Kebun,Ya,Tidak,Ya,Tidak,Tidak,Tidak,Kurang Gizi,Tidak Ada Gangguan,Gangguan Ringan,Tidak Bisa Berjalan
3201012789000068,3201012010180023,Teuku Pratama,2004-04-22,22,Laki-laki,Anak,Belum Kawin,8552236.0,8552236.0,7,7,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 68,PBI APBN (Kemenkes),Ya,Tidak,Masih Sekolah,SD/MI,SD/MI,Tidak,Industri pengolahan,Pekerja keluarga/tidak dibayar,532100000023,Tanpa PLN,Kontrak/Sewa,Kayu/Papan,Bambu,Asbes,Sumur Terlindung,Listrik PLN Tanpa Meteran,Listrik,Sendiri,Tidak Ada Kloset,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Ya,Wasting,Gangguan Berat,Gangguan Ringan,Gangguan Ringan
3201011686000069,3201012010180023,Nur Hidayat,1985-02-15,41,Perempuan,Orang Tua/Mertua,Cerai Hidup,1640874.0,1640874.0,1,1,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 69,PKH & BPNT,Tidak,Tidak,Belum Sekolah,SD/MI,SD/MI,Ya,Industri pengolahan,Pekerja keluarga/tidak dibayar,532100000023,900 VA,Kontrak/Sewa,Semen/Bata Merah,Plesteran Anyaman Bambu,Asbes,Sumur Terlindung,Listrik PLN Tanpa Meteran,Minyak Tanah,Bersama,Plengsengan,Pantai/Tanah Lapang/Kebun,Ya,Tidak,Ya,Ya,Tidak,Tidak,Kurang Gizi,Tidak Ada Gangguan,Tuli Total,Tidak Ada Gangguan
3201011678000070,3201012010180024,Teuku Pratama,2006-09-06,20,Laki-laki,Anak,Cerai Hidup,12700779.0,12700779.0,9,9,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 70,PKH & BPNT,Tidak,Tidak,Belum Sekolah,Diploma (D1-D4),Diploma (D1-D4),Tidak,"Pertanian, kehutanan, dan perikanan",Pekerja bebas,532100000024,1300 VA,Dinas,Bambu,Kayu,Bambu/Ijuk,Air Hujan,Listrik Non PLN,Kayu Bakar,Sendiri,Plengsengan,Kolam/Sawah/Sungai/Danau/Laut,Ya,Ya,Ya,Tidak,Ya,Ya,Wasting,Gangguan Ringan,Tuli Total,Gangguan Ringan
3201012389000071,3201012010180024,Wawan Wijaya,1982-03-16,44,Laki-laki,Istri,Belum Kawin,6376892.0,6376892.0,8,8,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 71,Bukan Penerima Bantuan,Tidak,Tidak,Masih Sekolah,SMA/SMK/MA,SMA/SMK/MA,Ya,Penyediaan Akomodasi & Makan Minum,Berusaha sendiri,532100000024,900 VA,Dinas,Bambu,Plesteran Anyaman Bambu,Bambu/Ijuk,Sumur Terlindung,Bukan Listrik,Biogas,Tidak Ada,Tidak Ada Kloset,Pantai/Tanah Lapang/Kebun,Ya,Tidak,Ya,Ya,Ya,Ya,Wasting,Tidak Ada Gangguan,Gangguan Ringan,Tidak Ada Gangguan
